  9.4088077E-01  1.0000000E+00  9.4088077E-01 -3.3873792E-01  8.2788493E-01 -5.5202537E-01  9.9370681E-02  6.7098117E-01 -7.1072681E-01  2.0906333E-01 -3.0727799E-02  4.8388454E-01 -8.0547745E-01  3.3334070E-01 -7.6491833E-02  9.7364201E-03  2.8271485E-01 -8.3039562E-01  4.5792764E-01 -1.4160729E-01  2.7482431E-02 -3.1288473E-03
  9.2977649E-01  1.0000000E+00  9.2977649E-01 -3.6812455E-01  7.9672647E-01 -5.9283518E-01  1.1736003E-01  6.1477824E-01 -7.4897126E-01  2.4399659E-01 -3.9438861E-02  4.0276626E-01 -8.2567873E-01  3.8267095E-01 -9.7017916E-02  1.3580732E-02  1.8224609E-01 -8.1823506E-01  5.1433020E-01 -1.7687484E-01  3.7881135E-02 -4.7428481E-03
  9.1775463E-01  1.0000000E+00  9.1775463E-01 -3.9714789E-01  7.6341033E-01 -6.3130535E-01  1.3659511E-01  5.5586918E-01 -7.8101242E-01  2.8031526E-01 -4.9521842E-02  3.2020741E-01 -8.3445831E-01  4.3168145E-01 -1.2024649E-01  1.8397257E-02  8.4273941E-02 -7.8947129E-01  5.6617904E-01 -2.1554711E-01  5.0652503E-02 -6.9314898E-03
  9.0482705E-01  1.0000000E+00  9.0482705E-01 -4.2577929E-01  7.2806799E-01 -6.6728404E-01  1.5700002E-01  4.9474132E-01 -8.0660091E-01  3.1765104E-01 -6.1023008E-02  2.3734584E-01 -8.3178153E-01  4.7945247E-01 -1.4608587E-01  2.4304247E-02 -9.2305724E-03 -7.4497433E-01  6.1188702E-01 -2.5704758E-01  6.5973421E-02 -9.8172074E-03
  8.9100652E-01  1.0000000E+00  8.9100652E-01 -4.5399050E-01  6.9083894E-01 -7.0062927E-01  1.7849422E-01  4.3189899E-01 -8.2554421E-01  3.5562317E-01 -7.3974204E-02  1.5531422E-01 -8.1778769E-01  5.2507488E-01 -1.7438543E-01  3.1414568E-02 -9.6424416E-02 -6.8597318E-01  6.5000377E-01 -3.0067242E-01  8.3971756E-02 -1.3530041E-02
  8.7630668E-01  1.0000000E+00  8.7630668E-01 -4.8175367E-01  6.5187010E-01 -7.3120943E-01  2.0099289E-01  3.6785908E-01 -8.3770824E-01  3.9384182E-01 -8.8392439E-02  7.5222823E-02 -7.9278748E-01  5.6766514E-01 -2.0493694E-01  3.9833106E-02 -1.7563439E-01 -6.1402474E-01  6.7925353E-01 -3.4560603E-01  1.0471805E-01 -1.8204991E-02
  8.6074203E-01  1.0000000E+00  8.6074203E-01 -5.0904142E-01  6.1131526E-01 -7.5890385E-01  2.2440724E-01  3.0314654E-01 -8.4301857E-01  4.3191161E-01 -1.0427960E-01 -1.8572553E-03 -7.5725767E-01  6.0637987E-01 -2.3747691E-01  4.9654259E-02 -2.4539474E-01 -5.3097480E-01  6.9856872E-01 -3.9093983E-01  1.2821852E-01 -2.3978990E-02
  8.4432793E-01  1.0000000E+00  8.4432793E-01 -5.3582679E-01  5.6933447E-01 -7.8360321E-01  2.4864486E-01  2.3828970E-01 -8.4146101E-01  4.6943519E-01 -1.2162232E-01 -7.4910216E-02 -7.1183333E-01  6.4042979E-01 -2.7168988E-01  6.0959549E-02 -3.0447958E-01 -4.3891229E-01  7.0711840E-01 -4.3569394E-01  1.5440955E-01 -3.0987563E-02
  8.2708057E-01  1.0000000E+00  8.2708057E-01 -5.6208338E-01  5.2609341E-01 -8.0521006E-01  2.7361009E-01  1.7381569E-01 -8.3308175E-01  5.0601680E-01 -1.4039196E-01 -1.4299080E-01 -6.5729747E-01  6.6909293E-01 -3.0721264E-01  7.3815405E-02 -3.5192939E-01 -3.4011777E-01  7.0433103E-01 -4.7884106E-01  1.8315386E-01 -3.9361261E-02
  8.0901699E-01  1.0000000E+00  8.0901699E-01 -5.8778525E-01  4.8176275E-01 -8.2363910E-01  2.9920442E-01  1.1024575E-01 -8.1798687E-01  5.4126588E-01 -1.6054473E-01 -2.0523836E-01 -5.9456846E-01  6.9172672E-01 -3.4363922E-01  8.8271148E-02 -3.8707098E-01 -2.3700740E-01  6.8991070E-01 -5.1933208E-01  2.1423858E-01 -4.9221939E-02
  7.9015501E-01  1.0000000E+00  7.9015501E-01 -6.1290705E-01  4.3651742E-01 -8.3881762E-01  3.2532682E-01  4.8090698E-02 -7.9634139E-01  5.7480055E-01 -1.8202199E-01 -2.6088963E-01 -5.2468531E-01  7.0777885E-01 -3.8052675E-01  1.0435722E-01 -4.0953040E-01 -1.3207396E-01  6.6384665E-01 -5.5612278E-01  2.4737515E-01 -6.0678996E-02
  7.7051324E-01  1.0000000E+00  7.7051324E-01 -6.3742399E-01  3.9053599E-01 -8.5068571E-01  3.5187421E-01 -1.2153580E-02 -7.6836779E-01  6.0625111E-01 -2.0475062E-01 -3.0928985E-01 -4.4879108E-01  7.1679679E-01 -4.1740183E-01  1.2208369E-01 -4.1923861E-01 -2.7826110E-02  6.2641569E-01 -5.8820088E-01  2.8220130E-01 -7.3825655E-02
  7.5011107E-01  1.0000000E+00  7.5011107E-01 -6.6131187E-01  3.4399993E-01 -8.5919653E-01  3.7874182E-01 -7.0010460E-02 -7.3434397E-01  6.3526341E-01 -2.2864355E-01 -3.4990228E-01 -3.6811468E-01  7.1843572E-01 -4.5376767E-01  1.4143904E-01 -4.1642967E-01  7.3272389E-02  5.7817753E-01 -6.1461285E-01  3.1828497E-01 -8.8735390E-02
  7.2896863E-01  1.0000000E+00  7.2896863E-01 -6.8454711E-01  2.9709289E-01 -8.6431650E-01  4.0582361E-01 -1.2502676E-01 -6.9460078E-01  6.6150198E-01 -2.5360045E-01 -3.8231569E-01 -2.8395140E-01  7.1246471E-01 -4.8911151E-01  1.6238929E-01 -4.0163165E-01  1.6886218E-01  5.1996298E-01 -6.3448970E-01  3.5513010E-01 -1.0545860E-01
  7.0710678E-01  1.0000000E+00  7.0710678E-01 -7.0710678E-01  2.5000000E-01 -8.6602540E-01  4.3301270E-01 -1.7677670E-01 -6.4951905E-01  6.8465320E-01 -2.7950850E-01 -4.0625000E-01 -1.9764235E-01  6.9877124E-01 -5.2291252E-01  1.8487749E-01 -3.7565048E-01  2.5674495E-01  4.5285552E-01 -6.4707123E-01  3.9218439E-01 -1.2401959E-01
  6.8454711E-01  1.0000000E+00  6.8454711E-01 -7.2896863E-01  2.0290711E-01 -8.6431650E-01  4.6020179E-01 -2.2486561E-01 -5.9952617E-01  7.0442806E-01 -3.0624325E-01 -4.2155976E-01 -1.1055331E-01  6.7736375E-01 -5.5464983E-01  2.0882351E-01 -3.3954704E-01  3.3493595E-01  3.7816640E-01 -6.5172798E-01  4.2884858E-01 -1.4441406E-01
  6.6131187E-01  1.0000000E+00  6.6131187E-01 -7.5011107E-01  1.5600007E-01 -8.5919653E-01  4.8728358E-01 -2.6893341E-01 -5.4509229E-01  7.2056489E-01 -3.3366967E-01 -4.2823555E-01 -2.4053093E-02  6.4837231E-01 -5.8381072E-01  2.3412421E-01 -2.9460833E-01  4.0171101E-01  2.9740408E-01 -6.4798041E-01  4.6448736E-01 -1.6660697E-01
  6.3742399E-01  1.0000000E+00  6.3742399E-01 -7.7051324E-01  1.0946401E-01 -8.5068571E-01  5.1415119E-01 -3.0865768E-01 -4.8672611E-01  7.3283171E-01 -3.6164322E-01 -4.2640318E-01  6.0507946E-02  6.1204745E-01 -6.0989877E-01  2.6065404E-01 -2.4231316E-01  4.5564695E-01  2.1223873E-01 -6.3551473E-01  4.9844142E-01 -1.9053108E-01
  6.1290705E-01  1.0000000E+00  6.1290705E-01 -7.9015501E-01  6.3482585E-02 -8.3881762E-01  5.4069858E-01 -3.4375650E-01 -4.2497031E-01  7.4102840E-01 -3.9001105E-01 -4.1632081E-01  1.4181920E-01  5.6875697E-01 -6.3244177E-01  2.8826587E-01 -1.8429353E-01  4.9565442E-01  1.2446249E-01 -6.1419499E-01  5.3004056E-01 -2.1608608E-01
  5.8778525E-01  1.0000000E+00  5.8778525E-01 -8.0901699E-01  1.8237254E-02 -8.2363910E-01  5.6682099E-01 -3.7399085E-01 -3.6039679E-01  7.4498857E-01 -4.1861322E-01 -3.9837398E-01  2.1863036E-01  5.1898096E-01 -6.5099949E-01  3.1679230E-01 -1.2229235E-01  5.2100241E-01  3.5946622E-02 -5.8407115E-01  5.5861752E-01 -2.4313838E-01
  5.6208338E-01  1.0000000E+00  5.6208338E-01 -8.2708057E-01 -2.6093415E-02 -8.0521006E-01  5.9241531E-01 -3.9916671E-01 -2.9360147E-01  7.4458112E-01 -4.4728411E-01 -3.7306864E-01  2.8977104E-01  4.6330505E-01 -6.6517089E-01  3.4604718E-01 -5.8118860E-02  5.3133372E-01 -5.1403412E-02 -5.4538274E-01  5.8352211E-01 -2.7152161E-01
  5.3582679E-01  1.0000000E+00  5.3582679E-01 -8.4432793E-01 -6.9334469E-02 -7.8360321E-01  6.1738054E-01 -4.1913664E-01 -2.2519906E-01  7.3971150E-01 -4.7585372E-01 -3.4102227E-01  3.5416903E-01  4.0241193E-01 -6.7460090E-01  3.7582758E-01  6.3973434E-03  5.2667122E-01 -1.3569398E-01 -4.9855814E-01  6.0413547E-01 -3.0103782E-01
  5.0904142E-01  1.0000000E+00  5.0904142E-01 -8.6074203E-01 -1.1131526E-01 -7.5890385E-01  6.4161816E-01 -4.3380107E-01 -1.5581753E-01  7.3032265E-01 -5.0414914E-01 -3.0295330E-01  4.1086704E-01  3.3707138E-01 -6.7898655E-01  4.0591591E-01  6.9452456E-02  5.0741461E-01 -2.1508914E-01 -4.4420930E-01  6.1988402E-01 -3.3145939E-01
  4.8175367E-01  1.0000000E+00  4.8175367E-01 -8.7630668E-01 -1.5187010E-01 -7.3120943E-01  6.6503251E-01 -4.4310908E-01 -8.6092535E-02  7.1639561E-01 -5.3199601E-01 -2.5966892E-01  4.5903756E-01  2.6812886E-01 -6.7808234E-01  4.3608237E-01  1.2931364E-01  4.7432782E-01 -2.8785528E-01 -3.8312219E-01  6.3025284E-01 -3.6253163E-01
  4.5399050E-01  1.0000000E+00  4.5399050E-01 -8.9100652E-01 -1.9083894E-01 -7.0062927E-01  6.8753118E-01 -4.4705878E-01 -1.6661766E-02  6.9794977E-01 -5.5921996E-01 -2.1205156E-01  4.9799565E-01  1.9649293E-01 -6.7170479E-01  4.6608762E-01  1.8436211E-01  4.2851749E-01 -3.5240347E-01 -3.1624285E-01  6.3479806E-01 -3.9397595E-01
  4.2577929E-01  1.0000000E+00  4.2577929E-01 -9.0482705E-01 -2.2806799E-01 -6.6728404E-01  7.0902539E-01 -4.4569724E-01  5.1840753E-02  6.7504282E-01 -5.8564810E-01 -1.6104415E-01  5.2720942E-01  1.2312162E-01 -6.5973617E-01  4.9568564E-01  2.3313312E-01  3.7140293E-01 -4.0732839E-01 -2.4465969E-01  6.3315805E-01 -4.2549374E-01
  3.9714789E-01  1.0000000E+00  3.9714789E-01 -9.1775463E-01 -2.6341033E-01 -6.3130535E-01  7.2943029E-01 -4.3912002E-01  1.1879030E-01  6.4777034E-01 -6.1111051E-01 -1.0763454E-01  5.4630816E-01  4.9007987E-02 -6.4212715E-01  5.2462667E-01  2.7435173E-01  3.0467842E-01 -4.5144295E-01 -1.6958214E-01  6.2506312E-01 -4.5677066E-01
  3.6812455E-01  1.0000000E+00  3.6812455E-01 -9.2977649E-01 -2.9672647E-01 -5.9283518E-01  7.4866538E-01 -4.2747020E-01  1.8357700E-01  6.1626505E-01 -6.3544166E-01 -5.2839131E-02  5.5508773E-01 -2.4834899E-02 -6.1889858E-01  5.5266030E-01  3.0696367E-01  2.3026880E-01 -4.8380778E-01 -9.2316318E-02  6.1034348E-01 -4.8748144E-01
  3.3873792E-01  1.0000000E+00  3.3873792E-01 -9.4088077E-01 -3.2788493E-01 -5.5202537E-01  7.6665472E-01 -4.1093705E-01  2.4561130E-01  5.8069573E-01 -6.5848181E-01  2.3137680E-03  5.5351350E-01 -9.7389298E-02 -5.9014213E-01  5.7953865E-01  3.3016041E-01  1.5027938E-01 -5.0375470E-01 -1.4238136E-02  5.8893515E-01 -5.1729496E-01
  3.0901699E-01  1.0000000E+00  3.0901699E-01 -9.5105652E-01 -3.5676275E-01 -5.0903696E-01  7.8332734E-01 -3.8975425E-01  3.0432916E-01  5.4126588E-01 -6.8007841E-01  5.6800858E-02  5.4172041E-01 -1.6764828E-01 -5.5601994E-01  6.0501945E-01  3.4339777E-01  6.6941604E-02 -5.1090384E-01  6.3235457E-02  5.6088388E-01 -5.4587967E-01
  2.7899111E-01  1.0000000E+00  2.7899111E-01 -9.6029369E-01 -3.8324594E-01 -4.6403962E-01  7.9861742E-01 -3.6419775E-01  3.5919710E-01  4.9821195E-01 -7.0008735E-01  1.0962057E-01  5.2001045E-01 -2.3463108E-01 -5.1676323E-01  6.2886920E-01  3.4640790E-01 -1.7444404E-02 -5.0517369E-01  1.3867648E-01  5.2634674E-01 -5.7290901E-01
  2.4868989E-01  1.0000000E+00  2.4868989E-01 -9.6858316E-01 -4.0723001E-01 -4.1721092E-01  8.1246463E-01 -3.3458323E-01  4.0971696E-01  4.5180142E-01 -7.1837424E-01  1.5980944E-01  4.8884742E-01 -2.9739804E-01 -4.7266985E-01  6.5086616E-01  3.3920397E-01 -1.0056875E-01 -4.8678410E-01  2.1067642E-01  4.8559150E-01 -5.9806703E-01
  2.1814324E-01  1.0000000E+00  2.1814324E-01 -9.7591676E-01 -4.2862029E-01 -3.6873568E-01  8.2481431E-01 -3.0126319E-01  4.5543031E-01  4.0233049E-01 -7.3481555E-01  2.0645779E-01  4.4884916E-01 -3.5506496E-01 -4.2410083E-01  6.7080323E-01  3.2207782E-01 -1.8017085E-01 -4.5625191E-01  2.7787666E-01  4.3899357E-01 -6.2105373E-01
  1.8738131E-01  1.0000000E+00  1.8738131E-01 -9.8228725E-01 -4.4733236E-01 -3.1880521E-01  8.3561773E-01 -2.6462375E-01  4.9592253E-01  3.5012162E-01 -7.4929965E-01  2.4872457E-01  4.0077725E-01 -4.0681668E-01 -3.7147606E-01  6.8849068E-01  2.9559041E-01 -2.5409704E-01 -4.1437951E-01  3.3899787E-01  3.8703086E-01 -6.4159035E-01
  1.5643447E-01  1.0000000E+00  1.5643447E-01 -9.8768834E-01 -4.6329239E-01 -2.6761657E-01  8.4483225E-01 -2.2508114E-01  5.3082652E-01  2.9552072E-01 -7.6172777E-01  2.8585101E-01  3.4552457E-01 -4.5191947E-01 -3.1526899E-01  7.0375865E-01  2.6055542E-01 -3.2035543E-01 -3.6223642E-01  3.9286796E-01  3.3027632E-01 -6.5942427E-01
  1.2533323E-01  1.0000000E+00  1.2533323E-01 -9.9211470E-01 -4.7643737E-01 -2.1537176E-01  8.5242151E-01 -1.8307788E-01  5.5982594E-01  2.3889422E-01 -7.7201487E-01  3.1717298E-01  2.8410060E-01 -4.8973239E-01 -2.5600057E-01  7.1645938E-01  2.1801647E-01 -3.7716658E-01 -3.0113448E-01  4.3844773E-01  2.6938851E-01 -6.7433347E-01
  9.4108313E-02  1.0000000E+00  9.4108313E-02 -9.9556196E-01 -4.8671544E-01 -1.6227698E-01  8.5835556E-01 -1.3907882E-01  5.8265805E-01  1.8062598E-01 -7.8009033E-01  3.4213175E-01  2.1761503E-01 -5.1971701E-01 -1.9423250E-01  7.2646922E-01  1.6921845E-01 -4.2300861E-01 -2.3259713E-01  4.7485375E-01  2.0510038E-01 -6.8613057E-01
  6.2790520E-02  1.0000000E+00  6.2790520E-02 -9.9802673E-01 -4.9408603E-01 -1.0854176E-01  8.6261097E-01 -9.3566877E-02  5.9911603E-01  1.2111392E-01 -7.8589862E-01  3.6028307E-01  1.4725964E-01 -5.4144576E-01 -1.3055984E-01  7.3369021E-01  1.1557375E-01 -4.5665589E-01 -1.5832360E-01  5.0137775E-01  1.3820637E-01 -6.9466617E-01
  3.1410759E-02  1.0000000E+00  3.1410759E-02 -9.9950656E-01 -4.9852005E-01 -5.4378185E-02  8.6517095E-01 -4.7038661E-02  6.0905081E-01  6.0766660E-02 -7.8939970E-01  3.7130437E-01  7.4288977E-02 -5.5460843E-01 -6.5603107E-02  7.3805144E-01  5.8624243E-02 -4.7721008E-01 -8.0148797E-02  5.1750237E-01  6.9548268E-02 -6.9983158E-01
  4.6690599E-14  1.0000000E+00  4.6690599E-14 -1.0000000E+00 -5.0000000E-01 -8.0870490E-14  8.6602540E-01 -7.0035899E-14  6.1237244E-01  9.0415957E-14 -7.9056942E-01  3.7500000E-01  1.1073648E-13 -5.5901699E-01 -9.7660395E-14  7.3950997E-01  8.7544874E-14 -4.8412292E-01 -1.1960907E-13  5.2291252E-01  1.0358449E-13 -7.0156076E-01
 -3.1410759E-02  1.0000000E+00 -3.1410759E-02 -9.9950656E-01 -4.9852005E-01  5.4378185E-02  8.6517095E-01  4.7038661E-02  6.0905081E-01 -6.0766660E-02 -7.8939970E-01  3.7130437E-01 -7.4288977E-02 -5.5460843E-01  6.5603107E-02  7.3805144E-01 -5.8624243E-02 -4.7721008E-01  8.0148797E-02  5.1750237E-01 -6.9548268E-02 -6.9983158E-01
 -6.2790520E-02  1.0000000E+00 -6.2790520E-02 -9.9802673E-01 -4.9408603E-01  1.0854176E-01  8.6261097E-01  9.3566877E-02  5.9911603E-01 -1.2111392E-01 -7.8589862E-01  3.6028307E-01 -1.4725964E-01 -5.4144576E-01  1.3055984E-01  7.3369021E-01 -1.1557375E-01 -4.5665589E-01  1.5832360E-01  5.0137775E-01 -1.3820637E-01 -6.9466617E-01
 -9.4108313E-02  1.0000000E+00 -9.4108313E-02 -9.9556196E-01 -4.8671544E-01  1.6227698E-01  8.5835556E-01  1.3907882E-01  5.8265805E-01 -1.8062598E-01 -7.8009033E-01  3.4213175E-01 -2.1761503E-01 -5.1971701E-01  1.9423250E-01  7.2646922E-01 -1.6921845E-01 -4.2300861E-01  2.3259713E-01  4.7485375E-01 -2.0510038E-01 -6.8613057E-01
 -1.2533323E-01  1.0000000E+00 -1.2533323E-01 -9.9211470E-01 -4.7643737E-01  2.1537176E-01  8.5242151E-01  1.8307788E-01  5.5982594E-01 -2.3889422E-01 -7.7201487E-01  3.1717298E-01 -2.8410060E-01 -4.8973239E-01  2.5600057E-01  7.1645938E-01 -2.1801647E-01 -3.7716658E-01  3.0113448E-01  4.3844773E-01 -2.6938851E-01 -6.7433347E-01
 -1.5643447E-01  1.0000000E+00 -1.5643447E-01 -9.8768834E-01 -4.6329239E-01  2.6761657E-01  8.4483225E-01  2.2508114E-01  5.3082652E-01 -2.9552072E-01 -7.6172777E-01  2.8585101E-01 -3.4552457E-01 -4.5191947E-01  3.1526899E-01  7.0375865E-01 -2.6055542E-01 -3.2035543E-01  3.6223642E-01  3.9286796E-01 -3.3027632E-01 -6.5942427E-01
 -1.8738131E-01  1.0000000E+00 -1.8738131E-01 -9.8228725E-01 -4.4733236E-01  3.1880521E-01  8.3561773E-01  2.6462375E-01  4.9592253E-01 -3.5012162E-01 -7.4929965E-01  2.4872457E-01 -4.0077725E-01 -4.0681668E-01  3.7147606E-01  6.8849068E-01 -2.9559041E-01 -2.5409704E-01  4.1437951E-01  3.3899787E-01 -3.8703086E-01 -6.4159035E-01
 -2.1814324E-01  1.0000000E+00 -2.1814324E-01 -9.7591676E-01 -4.2862029E-01  3.6873568E-01  8.2481431E-01  3.0126319E-01  4.5543031E-01 -4.0233049E-01 -7.3481555E-01  2.0645779E-01 -4.4884916E-01 -3.5506496E-01  4.2410083E-01  6.7080323E-01 -3.2207782E-01 -1.8017085E-01  4.5625191E-01  2.7787666E-01 -4.3899357E-01 -6.2105373E-01
 -2.4868989E-01  1.0000000E+00 -2.4868989E-01 -9.6858316E-01 -4.0723001E-01  4.1721092E-01  8.1246463E-01  3.3458323E-01  4.0971696E-01 -4.5180142E-01 -7.1837424E-01  1.5980944E-01 -4.8884742E-01 -2.9739804E-01  4.7266985E-01  6.5086616E-01 -3.3920397E-01 -1.0056875E-01  4.8678410E-01  2.1067642E-01 -4.8559150E-01 -5.9806703E-01
 -2.7899111E-01  1.0000000E+00 -2.7899111E-01 -9.6029369E-01 -3.8324594E-01  4.6403962E-01  7.9861742E-01  3.6419775E-01  3.5919710E-01 -4.9821195E-01 -7.0008735E-01  1.0962057E-01 -5.2001045E-01 -2.3463108E-01  5.1676323E-01  6.2886920E-01 -3.4640790E-01 -1.7444404E-02  5.0517369E-01  1.3867648E-01 -5.2634674E-01 -5.7290901E-01
 -3.0901699E-01  1.0000000E+00 -3.0901699E-01 -9.5105652E-01 -3.5676275E-01  5.0903696E-01  7.8332734E-01  3.8975425E-01  3.0432916E-01 -5.4126588E-01 -6.8007841E-01  5.6800858E-02 -5.4172041E-01 -1.6764828E-01  5.5601994E-01  6.0501945E-01 -3.4339777E-01  6.6941604E-02  5.1090384E-01  6.3235457E-02 -5.6088388E-01 -5.4587967E-01
 -3.3873792E-01  1.0000000E+00 -3.3873792E-01 -9.4088077E-01 -3.2788493E-01  5.5202537E-01  7.6665472E-01  4.1093705E-01  2.4561130E-01 -5.8069573E-01 -6.5848181E-01  2.3137680E-03 -5.5351350E-01 -9.7389298E-02  5.9014213E-01  5.7953865E-01 -3.3016041E-01  1.5027938E-01  5.0375470E-01 -1.4238136E-02 -5.8893515E-01 -5.1729496E-01
 -3.6812455E-01  1.0000000E+00 -3.6812455E-01 -9.2977649E-01 -2.9672647E-01  5.9283518E-01  7.4866538E-01  4.2747020E-01  1.8357700E-01 -6.1626505E-01 -6.3544166E-01 -5.2839131E-02 -5.5508773E-01 -2.4834899E-02  6.1889858E-01  5.5266030E-01 -3.0696367E-01  2.3026880E-01  4.8380778E-01 -9.2316318E-02 -6.1034348E-01 -4.8748144E-01
 -3.9714789E-01  1.0000000E+00 -3.9714789E-01 -9.1775463E-01 -2.6341033E-01  6.3130535E-01  7.2943029E-01  4.3912002E-01  1.1879030E-01 -6.4777034E-01 -6.1111051E-01 -1.0763454E-01 -5.4630816E-01  4.9007987E-02  6.4212715E-01  5.2462667E-01 -2.7435173E-01  3.0467842E-01  4.5144295E-01 -1.6958214E-01 -6.2506312E-01 -4.5677066E-01
 -4.2577929E-01  1.0000000E+00 -4.2577929E-01 -9.0482705E-01 -2.2806799E-01  6.6728404E-01  7.0902539E-01  4.4569724E-01  5.1840753E-02 -6.7504282E-01 -5.8564810E-01 -1.6104415E-01 -5.2720942E-01  1.2312162E-01  6.5973617E-01  4.9568564E-01 -2.3313312E-01  3.7140293E-01  4.0732839E-01 -2.4465969E-01 -6.3315805E-01 -4.2549374E-01
 -4.5399050E-01  1.0000000E+00 -4.5399050E-01 -8.9100652E-01 -1.9083894E-01  7.0062927E-01  6.8753118E-01  4.4705878E-01 -1.6661766E-02 -6.9794977E-01 -5.5921996E-01 -2.1205156E-01 -4.9799565E-01  1.9649293E-01  6.7170479E-01  4.6608762E-01 -1.8436211E-01  4.2851749E-01  3.5240347E-01 -3.1624285E-01 -6.3479806E-01 -3.9397595E-01
 -4.8175367E-01  1.0000000E+00 -4.8175367E-01 -8.7630668E-01 -1.5187010E-01  7.3120943E-01  6.6503251E-01  4.4310908E-01 -8.6092535E-02 -7.1639561E-01 -5.3199601E-01 -2.5966892E-01 -4.5903756E-01  2.6812886E-01  6.7808234E-01  4.3608237E-01 -1.2931364E-01  4.7432782E-01  2.8785528E-01 -3.8312219E-01 -6.3025284E-01 -3.6253163E-01
